environment_class,elevation_band,cell_id,draw_index,excess_delay_samples,absolute_doppler_hz,relative_power_db
Mountain/Valley,LOW,Mountain/Valley__LOW,1611,3.02431077633,152.729659044,-15.5409156661
Mountain/Valley,LOW,Mountain/Valley__LOW,1612,1.56397941628,61.7772433704,-13.2553341038
Mountain/Valley,LOW,Mountain/Valley__LOW,1613,2.55983613123,160.161521519,-14.0106770189
Mountain/Valley,LOW,Mountain/Valley__LOW,1614,2.07814880081,92.4991901581,-12.2739250275
Mountain/Valley,LOW,Mountain/Valley__LOW,1615,1.92188518924,57.326899078,-12.8408259745
Mountain/Valley,LOW,Mountain/Valley__LOW,1616,4.07348960141,192.310189812,-13.530545562
Mountain/Valley,LOW,Mountain/Valley__LOW,1617,3.38747062782,60.0490024026,-13.4514160075
Mountain/Valley,LOW,Mountain/Valley__LOW,1618,1.8591884002,48.4620329147,-5.21657330388
Mountain/Valley,LOW,Mountain/Valley__LOW,1619,3.01141952436,14.3981364396,-12.0647741368
Mountain/Valley,LOW,Mountain/Valley__LOW,1620,1.86023393844,45.6214260252,-11.9456181699
Mountain/Valley,LOW,Mountain/Valley__LOW,1621,2.44063907308,40.2706017791,-14.3186905566
Mountain/Valley,LOW,Mountain/Valley__LOW,1622,2.40613001262,38.5962436299,-16.4168824265
Mountain/Valley,LOW,Mountain/Valley__LOW,1623,2.73143054087,118.596992119,-15.0463294946
Mountain/Valley,LOW,Mountain/Valley__LOW,1624,1.94721310862,143.402813161,-17.6965253012
Mountain/Valley,LOW,Mountain/Valley__LOW,1625,1.18006896763,43.7618547152,-3.8199223888
Mountain/Valley,LOW,Mountain/Valley__LOW,1626,3.40094978738,81.3553308788,-14.9116899018
Mountain/Valley,LOW,Mountain/Valley__LOW,1627,1.36559498848,53.876238109,-7.3943716529
Mountain/Valley,LOW,Mountain/Valley__LOW,1628,1.10463564386,56.4874876785,-3.89433886197
Mountain/Valley,LOW,Mountain/Valley__LOW,1629,2.95322992676,121.319219575,-8.34198690632
Mountain/Valley,LOW,Mountain/Valley__LOW,1630,1.54371582277,46.8333593303,-3.92123657454
Mountain/Valley,LOW,Mountain/Valley__LOW,1631,1.59475843931,54.1695768555,-5.41183750085
Mountain/Valley,LOW,Mountain/Valley__LOW,1632,1.5437112842,46.4632547245,-2.62459560492
Mountain/Valley,LOW,Mountain/Valley__LOW,1633,2.06865926389,111.010419648,-13.8010058496
Mountain/Valley,LOW,Mountain/Valley__LOW,1634,1.31421467595,51.2156310673,-6.23761416878
Mountain/Valley,LOW,Mountain/Valley__LOW,1635,1.98364911266,47.5915658802,-13.0363921253
Mountain/Valley,LOW,Mountain/Valley__LOW,1636,1.80845872743,41.3370795045,-11.9249136394
Mountain/Valley,LOW,Mountain/Valley__LOW,1637,2.59717697485,275.39270715,-13.4920098025
Mountain/Valley,LOW,Mountain/Valley__LOW,1638,1.48718617924,51.037650124,-4.98073662722
Mountain/Valley,LOW,Mountain/Valley__LOW,1639,2.78403624725,44.9458452034,-11.9192209327
Mountain/Valley,LOW,Mountain/Valley__LOW,1640,1.13497419378,9.56224167887,-11.2918929106
Mountain/Valley,LOW,Mountain/Valley__LOW,1641,2.95553154393,30.6063625295,-14.7130650269
Mountain/Valley,LOW,Mountain/Valley__LOW,1642,1.56140989488,77.6865473689,-13.0246862944
Mountain/Valley,LOW,Mountain/Valley__LOW,1643,2.03585291359,44.517204924,-13.6711595107
Mountain/Valley,LOW,Mountain/Valley__LOW,1644,2.91690538423,32.7063900775,-13.7251569894
Mountain/Valley,LOW,Mountain/Valley__LOW,1645,1.42500465663,47.2568534322,-4.82386842585
Mountain/Valley,LOW,Mountain/Valley__LOW,1646,1.64221385262,47.1057554552,-4.5898919824
Mountain/Valley,LOW,Mountain/Valley__LOW,1647,2.54967255057,40.7985810532,-10.5740267321
Mountain/Valley,LOW,Mountain/Valley__LOW,1648,1.65438772346,97.4067110433,-13.3295182132
Mountain/Valley,LOW,Mountain/Valley__LOW,1649,0.984039321808,51.6977398022,-4.03450764554
Mountain/Valley,LOW,Mountain/Valley__LOW,1650,2.30066370397,29.9578053889,-12.3078025331
Mountain/Valley,LOW,Mountain/Valley__LOW,1651,1.89685489328,23.9704990562,-12.8720479456
Mountain/Valley,LOW,Mountain/Valley__LOW,1652,1.60701810184,53.4564429651,-15.0678250391
Mountain/Valley,LOW,Mountain/Valley__LOW,1653,2.94304891521,62.17488976,-15.8965790956
Mountain/Valley,LOW,Mountain/Valley__LOW,1654,1.67988075976,54.4322658792,-5.05852509446
Mountain/Valley,LOW,Mountain/Valley__LOW,1655,1.55819015476,48.8771011212,-4.75579054296
Mountain/Valley,LOW,Mountain/Valley__LOW,1656,1.55928436732,52.2053404454,-5.56183036589
Mountain/Valley,LOW,Mountain/Valley__LOW,1657,1.75044872093,142.189918714,-12.0783963716
Mountain/Valley,LOW,Mountain/Valley__LOW,1658,2.90636220982,60.8282258916,-12.4447125629
Mountain/Valley,LOW,Mountain/Valley__LOW,1659,0.916665027816,56.6828083086,-4.83664040896
Mountain/Valley,LOW,Mountain/Valley__LOW,1660,2.99600352324,32.3763463232,-13.3600976144
Mountain/Valley,LOW,Mountain/Valley__LOW,1661,1.67877562341,40.840171575,-10.5007297702
Mountain/Valley,LOW,Mountain/Valley__LOW,1662,6.11019698573,71.6875732077,-18.6536872678
Mountain/Valley,LOW,Mountain/Valley__LOW,1663,1.57213502128,47.850232766,-3.06001391593
Mountain/Valley,LOW,Mountain/Valley__LOW,1664,2.00831407404,81.7995988,-13.5443449736
Mountain/Valley,LOW,Mountain/Valley__LOW,1665,1.44993287857,46.3136314389,-3.99107843913
Mountain/Valley,LOW,Mountain/Valley__LOW,1666,1.59355639378,42.7710668889,-3.47978820502
Mountain/Valley,LOW,Mountain/Valley__LOW,1667,1.69676431502,52.6946418829,-15.8354142205
Mountain/Valley,LOW,Mountain/Valley__LOW,1668,1.37397347892,35.1207439831,-10.216511407
Mountain/Valley,LOW,Mountain/Valley__LOW,1669,1.28014509814,46.368782133,-4.8658722683
Mountain/Valley,LOW,Mountain/Valley__LOW,1670,3.76984858112,143.055980942,-14.3703972674
Mountain/Valley,LOW,Mountain/Valley__LOW,1671,4.19354495019,122.283004267,-16.6596293658
Mountain/Valley,LOW,Mountain/Valley__LOW,1672,1.397042793,42.1828615841,-3.84052100353
Mountain/Valley,LOW,Mountain/Valley__LOW,1673,2.28710487608,45.2549400191,-12.2507851968
Mountain/Valley,LOW,Mountain/Valley__LOW,1674,2.42171907945,39.8481353458,-13.589474619
Mountain/Valley,LOW,Mountain/Valley__LOW,1675,1.2879781847,23.9519644297,-14.277306506
Mountain/Valley,LOW,Mountain/Valley__LOW,1676,1.36693872151,48.9186623356,-2.37964671972
Mountain/Valley,LOW,Mountain/Valley__LOW,1677,1.17176011597,51.5591702144,-2.99468194524
Mountain/Valley,LOW,Mountain/Valley__LOW,1678,1.71954743753,47.5450015567,-3.20418736727
Mountain/Valley,LOW,Mountain/Valley__LOW,1679,3.70670932507,68.3548851324,-12.9917985858
Mountain/Valley,LOW,Mountain/Valley__LOW,1680,1.50962053685,13.6742181142,-11.7373257227
Mountain/Valley,LOW,Mountain/Valley__LOW,1681,1.41018881247,50.0488827621,-5.2994757349
Mountain/Valley,LOW,Mountain/Valley__LOW,1682,1.34590003924,46.9960638177,-2.55397150934
Mountain/Valley,LOW,Mountain/Valley__LOW,1683,1.39135530685,42.5269964956,-1.40773442186
Mountain/Valley,LOW,Mountain/Valley__LOW,1684,3.30618070154,33.2227169598,-13.0189487267
Mountain/Valley,LOW,Mountain/Valley__LOW,1685,3.47765535805,128.699478295,-15.410593235
Mountain/Valley,LOW,Mountain/Valley__LOW,1686,2.27266548419,27.9975188269,-12.4960630256
Mountain/Valley,LOW,Mountain/Valley__LOW,1687,2.09310096983,30.202799704,-11.5748471188
Mountain/Valley,LOW,Mountain/Valley__LOW,1688,1.75353894589,42.856690555,-2.0361406262
Mountain/Valley,LOW,Mountain/Valley__LOW,1689,2.5513851528,80.2253095093,-12.5806256314
Mountain/Valley,LOW,Mountain/Valley__LOW,1690,1.88879548711,42.8728437628,-4.93941294766
Mountain/Valley,LOW,Mountain/Valley__LOW,1691,1.36760638439,52.0315366508,-7.23713903364
Mountain/Valley,LOW,Mountain/Valley__LOW,1692,1.22058158696,52.9760517332,-5.88440948877
Mountain/Valley,LOW,Mountain/Valley__LOW,1693,2.39088213749,81.4030624615,-9.87818572196
Mountain/Valley,LOW,Mountain/Valley__LOW,1694,1.62250805894,46.4278960461,-1.01529070777
Mountain/Valley,LOW,Mountain/Valley__LOW,1695,1.5657085161,49.4924437796,-6.11425290205
Mountain/Valley,LOW,Mountain/Valley__LOW,1696,1.69736031447,57.9813173824,-6.86046097523
Mountain/Valley,LOW,Mountain/Valley__LOW,1697,2.39326319278,111.87750004,-9.3514687844
Mountain/Valley,LOW,Mountain/Valley__LOW,1698,1.66069184116,45.9706103833,0.185493180533
Mountain/Valley,LOW,Mountain/Valley__LOW,1699,3.66276803636,75.400808938,-12.9357001865
Mountain/Valley,LOW,Mountain/Valley__LOW,1700,1.23599936723,45.9666450699,-3.76886039999
Mountain/Valley,LOW,Mountain/Valley__LOW,1701,3.10492749065,65.633062874,-14.3096029454
Mountain/Valley,LOW,Mountain/Valley__LOW,1702,4.07263414563,75.7062016965,-16.7623573776
Mountain/Valley,LOW,Mountain/Valley__LOW,1703,1.37894622502,42.3726877539,-11.1039644711
Mountain/Valley,LOW,Mountain/Valley__LOW,1704,2.10473213385,34.6886289868,-15.3067230194
Mountain/Valley,LOW,Mountain/Valley__LOW,1705,2.36950570626,46.8884721394,-17.1242702927
Mountain/Valley,LOW,Mountain/Valley__LOW,1706,1.90553471508,56.1754596026,-13.9836796536
Mountain/Valley,LOW,Mountain/Valley__LOW,1707,1.64682958251,46.9166265093,-0.995975526593
Mountain/Valley,LOW,Mountain/Valley__LOW,1708,1.58824767572,47.0125101456,-5.33050855367
Mountain/Valley,LOW,Mountain/Valley__LOW,1709,1.77434928931,36.501935341,-14.3630077676
Mountain/Valley,LOW,Mountain/Valley__LOW,1710,1.60797426444,42.2565709575,-2.7912714464
Mountain/Valley,LOW,Mountain/Valley__LOW,1711,1.94253409721,51.4898459495,-6.14526827243
Mountain/Valley,LOW,Mountain/Valley__LOW,1712,1.37857795816,28.0328759117,-10.5709391501
Mountain/Valley,LOW,Mountain/Valley__LOW,1713,1.47487182584,56.2276362997,-5.66187944961
Mountain/Valley,LOW,Mountain/Valley__LOW,1714,1.18136693109,50.3447142378,-2.36321630305
Mountain/Valley,LOW,Mountain/Valley__LOW,1715,1.45061448499,52.7504709448,-13.319252611
Mountain/Valley,LOW,Mountain/Valley__LOW,1716,4.33036376813,221.936658716,-13.8296619859
Mountain/Valley,LOW,Mountain/Valley__LOW,1717,1.68284061981,42.3341070752,-14.2149388364
Mountain/Valley,LOW,Mountain/Valley__LOW,1718,1.84380626185,31.9155025024,-15.7802672907
Mountain/Valley,LOW,Mountain/Valley__LOW,1719,2.18466264084,43.5188432952,-3.1607471689
Mountain/Valley,LOW,Mountain/Valley__LOW,1720,2.62614117566,52.5513323607,-16.0837437612
Mountain/Valley,LOW,Mountain/Valley__LOW,1721,1.9712863673,46.9265686484,-4.29900224527
Mountain/Valley,LOW,Mountain/Valley__LOW,1722,1.91342706176,44.3119407326,-4.48203211712
Mountain/Valley,LOW,Mountain/Valley__LOW,1723,2.21888100034,97.2525186928,-10.8852701281
Mountain/Valley,LOW,Mountain/Valley__LOW,1724,1.77056411241,65.2179609977,-14.7802486495
Mountain/Valley,LOW,Mountain/Valley__LOW,1725,1.35796125992,52.0684023197,-4.69143956238
Mountain/Valley,LOW,Mountain/Valley__LOW,1726,1.20253706034,50.4830174835,-4.3394791269
Mountain/Valley,LOW,Mountain/Valley__LOW,1727,1.75925752355,44.109630041,-10.2342039546
Mountain/Valley,LOW,Mountain/Valley__LOW,1728,1.35443856468,51.3267493277,-2.75228615149
Mountain/Valley,LOW,Mountain/Valley__LOW,1729,1.8380120656,46.3591927994,-2.16249871236
Mountain/Valley,LOW,Mountain/Valley__LOW,1730,1.61335405939,39.6858462504,-14.7903982931
Mountain/Valley,LOW,Mountain/Valley__LOW,1731,0.997118826597,51.5170146243,-3.62902853563
Mountain/Valley,LOW,Mountain/Valley__LOW,1732,1.28600944531,14.1992146587,-13.0819059721
Mountain/Valley,LOW,Mountain/Valley__LOW,1733,1.66463342423,44.0417610563,-0.940829248263
Mountain/Valley,LOW,Mountain/Valley__LOW,1734,1.62487216457,47.949218337,-4.69343722695
Mountain/Valley,LOW,Mountain/Valley__LOW,1735,2.54457379878,45.2051856138,-14.9345819091
Mountain/Valley,LOW,Mountain/Valley__LOW,1736,3.90836781047,168.193373796,-12.9029413689
Mountain/Valley,LOW,Mountain/Valley__LOW,1737,1.73523881033,55.0674499688,-3.66386968484
Mountain/Valley,LOW,Mountain/Valley__LOW,1738,1.31036592191,53.6228923851,-4.36474890041
Mountain/Valley,LOW,Mountain/Valley__LOW,1739,1.63135809193,47.551843138,-5.16303118437
Mountain/Valley,LOW,Mountain/Valley__LOW,1740,1.51390111489,44.1891552924,-3.47540039272
Mountain/Valley,LOW,Mountain/Valley__LOW,1741,1.85958625234,24.8235560798,-14.8441171272
Mountain/Valley,LOW,Mountain/Valley__LOW,1742,1.51111509728,81.608462835,-10.4648680311
Mountain/Valley,LOW,Mountain/Valley__LOW,1743,1.39009557606,51.0495197964,-3.70983919791
Mountain/Valley,LOW,Mountain/Valley__LOW,1744,2.65018198297,102.32925804,-12.8738307367
Mountain/Valley,LOW,Mountain/Valley__LOW,1745,2.21560134345,50.2394173059,-12.4609679092
Mountain/Valley,LOW,Mountain/Valley__LOW,1746,1.23590150914,22.5095383159,-9.92012625948
Mountain/Valley,LOW,Mountain/Valley__LOW,1747,1.58288940731,52.8622664284,-5.07539282012
Mountain/Valley,LOW,Mountain/Valley__LOW,1748,4.49155204289,102.192089028,-14.9264037441
Mountain/Valley,LOW,Mountain/Valley__LOW,1749,1.45299244693,41.051347701,-1.57968141499
Mountain/Valley,LOW,Mountain/Valley__LOW,1750,1.4588807799,47.0299012505,-4.32408970228
Mountain/Valley,LOW,Mountain/Valley__LOW,1751,1.56073820347,45.53743584,-2.14318394635
Mountain/Valley,LOW,Mountain/Valley__LOW,1752,3.1210435062,35.3507464096,-12.2865344713
Mountain/Valley,LOW,Mountain/Valley__LOW,1753,1.23242345938,34.7656683219,-13.1082918661
Mountain/Valley,LOW,Mountain/Valley__LOW,1754,2.00377999405,67.379052054,-11.306058296
Mountain/Valley,LOW,Mountain/Valley__LOW,1755,3.83857603683,92.9567945579,-15.2553650318
Mountain/Valley,LOW,Mountain/Valley__LOW,1756,2.88846541363,59.7747164891,-11.7533234698
Mountain/Valley,LOW,Mountain/Valley__LOW,1757,2.44936778604,130.420468256,-14.5640330414
Mountain/Valley,LOW,Mountain/Valley__LOW,1758,3.01048063511,120.934504248,-14.7236258411
Mountain/Valley,LOW,Mountain/Valley__LOW,1759,1.5883742393,50.7020358628,-5.25077829257
Mountain/Valley,LOW,Mountain/Valley__LOW,1760,2.39632076076,25.2588420251,-15.2778247733
Mountain/Valley,LOW,Mountain/Valley__LOW,1761,2.34977575353,54.5411895645,-5.98370496642
Mountain/Valley,LOW,Mountain/Valley__LOW,1762,2.02468142744,55.1424599507,-12.1865362975
Mountain/Valley,LOW,Mountain/Valley__LOW,1763,1.82039205968,43.664714394,-3.07370465811
Mountain/Valley,LOW,Mountain/Valley__LOW,1764,1.42374425785,46.4549574172,-11.107003345
Mountain/Valley,LOW,Mountain/Valley__LOW,1765,1.86007469153,50.7082512739,-6.8158166247
Mountain/Valley,LOW,Mountain/Valley__LOW,1766,4.5103995486,80.2834745735,-15.5809592343
Mountain/Valley,LOW,Mountain/Valley__LOW,1767,1.07761514864,52.9406533457,-6.36712379289
Mountain/Valley,LOW,Mountain/Valley__LOW,1768,1.90861514217,43.3560658469,-17.3569042663
Mountain/Valley,LOW,Mountain/Valley__LOW,1769,1.53221468984,58.07005824,-6.38243570584
Mountain/Valley,LOW,Mountain/Valley__LOW,1770,1.34824633012,57.7070974061,-6.32274964555
Mountain/Valley,LOW,Mountain/Valley__LOW,1771,3.35619773067,155.686587604,-15.9829074419
Mountain/Valley,LOW,Mountain/Valley__LOW,1772,1.97617658852,43.9780052684,-12.3340236456
Mountain/Valley,LOW,Mountain/Valley__LOW,1773,1.99375891276,35.5883944832,-13.8242854626
Mountain/Valley,LOW,Mountain/Valley__LOW,1774,1.78867948391,45.4564205047,-2.3803462294
Mountain/Valley,LOW,Mountain/Valley__LOW,1775,1.23633161375,14.8999613643,-12.4472761425
Mountain/Valley,LOW,Mountain/Valley__LOW,1776,2.42326924826,39.9239752401,-11.6819640152
Mountain/Valley,LOW,Mountain/Valley__LOW,1777,1.3153054223,31.5296196728,-12.9972243351
Mountain/Valley,LOW,Mountain/Valley__LOW,1778,2.03722904548,69.9494169419,-13.8398102738
Mountain/Valley,LOW,Mountain/Valley__LOW,1779,1.7562653338,37.7264110016,-13.1028286781
Mountain/Valley,LOW,Mountain/Valley__LOW,1780,1.12697882671,41.7291489536,-1.78445986926
Mountain/Valley,LOW,Mountain/Valley__LOW,1781,1.86188235634,66.8902701047,-7.08927901509
Mountain/Valley,LOW,Mountain/Valley__LOW,1782,1.98450899275,47.9442272689,-11.0490231724
Mountain/Valley,LOW,Mountain/Valley__LOW,1783,2.65578244913,40.0528031197,-13.8703510382
Mountain/Valley,LOW,Mountain/Valley__LOW,1784,3.31920552257,167.127112089,-12.1366061606
Mountain/Valley,LOW,Mountain/Valley__LOW,1785,1.71880442575,43.4339428488,-7.40608286448
Mountain/Valley,LOW,Mountain/Valley__LOW,1786,3.12439455809,68.2525891872,-16.0167707183
Mountain/Valley,LOW,Mountain/Valley__LOW,1787,1.14803142179,44.8483207703,-4.14725373108
Mountain/Valley,LOW,Mountain/Valley__LOW,1788,1.83947330548,46.587298638,-3.59180733276
Mountain/Valley,LOW,Mountain/Valley__LOW,1789,1.62304876621,69.6087183284,-12.7174338085
Mountain/Valley,LOW,Mountain/Valley__LOW,1790,2.35386228368,33.1601229762,-12.7804842161
Mountain/Valley,LOW,Mountain/Valley__LOW,1791,1.3352688771,50.5933452588,-4.37093230026
Mountain/Valley,LOW,Mountain/Valley__LOW,1792,2.05443383003,51.0532265431,-3.20531885047
Mountain/Valley,LOW,Mountain/Valley__LOW,1793,1.1474001201,47.7339965535,-3.2461680703
Mountain/Valley,LOW,Mountain/Valley__LOW,1794,1.43239475214,52.1766295765,-1.87348434694
Mountain/Valley,LOW,Mountain/Valley__LOW,1795,1.10405302563,42.5638194735,-2.02420567134
Mountain/Valley,LOW,Mountain/Valley__LOW,1796,4.84192975965,61.8358672636,-15.1808192475
Mountain/Valley,LOW,Mountain/Valley__LOW,1797,1.52860504871,48.0841175023,-5.12511637888
Mountain/Valley,LOW,Mountain/Valley__LOW,1798,1.93651976269,51.6330269575,-6.51466132388
Mountain/Valley,LOW,Mountain/Valley__LOW,1799,1.06076880004,45.9518477343,-4.17530758654
Mountain/Valley,LOW,Mountain/Valley__LOW,1800,1.75635711392,22.1135318628,-10.9386375486
Mountain/Valley,LOW,Mountain/Valley__LOW,1801,3.04067667674,115.461067571,-13.8238369315
Mountain/Valley,LOW,Mountain/Valley__LOW,1802,1.80962752575,42.1352926382,-12.4484962448
Mountain/Valley,LOW,Mountain/Valley__LOW,1803,1.37966068426,40.3238755357,-0.801893584263
Mountain/Valley,LOW,Mountain/Valley__LOW,1804,1.82098779381,124.8176508,-12.3020048871
Mountain/Valley,LOW,Mountain/Valley__LOW,1805,1.83084539526,52.3820393358,-14.0662029895
Mountain/Valley,LOW,Mountain/Valley__LOW,1806,1.19972451994,49.900343544,-4.23258951958
Mountain/Valley,LOW,Mountain/Valley__LOW,1807,1.50654086336,48.1775047074,-3.75626141599
Mountain/Valley,LOW,Mountain/Valley__LOW,1808,2.90236728823,25.2793599441,-15.3006936116
Mountain/Valley,LOW,Mountain/Valley__LOW,1809,3.99966150684,236.306127436,-12.7807665746
Mountain/Valley,LOW,Mountain/Valley__LOW,1810,1.6153168649,44.78722147,-3.3187326486
Mountain/Valley,LOW,Mountain/Valley__LOW,1811,1.23723415413,54.1553446039,-4.93700774987
Mountain/Valley,LOW,Mountain/Valley__LOW,1812,2.98809849654,46.619384489,-17.31530046
Mountain/Valley,LOW,Mountain/Valley__LOW,1813,4.64585978415,132.590060378,-14.7881039712
Mountain/Valley,LOW,Mountain/Valley__LOW,1814,1.96890029711,42.6107772383,-12.5381611277
Mountain/Valley,LOW,Mountain/Valley__LOW,1815,2.52424574837,33.4716790257,-12.4283301284
Mountain/Valley,LOW,Mountain/Valley__LOW,1816,1.34183678782,46.2851277456,-2.73285647296
Mountain/Valley,LOW,Mountain/Valley__LOW,1817,1.69119040505,15.2672227963,-10.6502909835
Mountain/Valley,LOW,Mountain/Valley__LOW,1818,1.73846871042,47.5219813298,-15.2677149935
Mountain/Valley,LOW,Mountain/Valley__LOW,1819,1.6664772853,34.3955023672,-11.7155777539
Mountain/Valley,LOW,Mountain/Valley__LOW,1820,2.71555224077,70.9447922041,-10.6519408699
Mountain/Valley,LOW,Mountain/Valley__LOW,1821,1.02529214677,45.9800634669,-4.00442451242
Mountain/Valley,LOW,Mountain/Valley__LOW,1822,2.40805562537,54.3398075493,-13.4645201638
Mountain/Valley,LOW,Mountain/Valley__LOW,1823,2.35858594301,34.8223888323,-13.903264658
Mountain/Valley,LOW,Mountain/Valley__LOW,1824,2.41289086401,77.7476191947,-8.80119216489
Mountain/Valley,LOW,Mountain/Valley__LOW,1825,1.35510110727,51.004694893,-3.23792350962
Mountain/Valley,LOW,Mountain/Valley__LOW,1826,3.04845479977,68.699176238,-10.8320441037
Mountain/Valley,LOW,Mountain/Valley__LOW,1827,2.94020907831,54.8758295643,-11.7117091685
Mountain/Valley,LOW,Mountain/Valley__LOW,1828,4.95842574509,137.429397707,-14.616147408
Mountain/Valley,LOW,Mountain/Valley__LOW,1829,2.2327918573,27.5420532209,-13.7788156833
Mountain/Valley,LOW,Mountain/Valley__LOW,1830,2.34554658511,44.2843905336,-16.3746999077
Mountain/Valley,LOW,Mountain/Valley__LOW,1831,2.00808331482,48.8867543437,-4.27090713647
Mountain/Valley,LOW,Mountain/Valley__LOW,1832,3.30732677035,179.297078246,-13.241995793
Mountain/Valley,LOW,Mountain/Valley__LOW,1833,1.63327669071,44.0397224831,-2.46124681612
Mountain/Valley,LOW,Mountain/Valley__LOW,1834,2.18918078676,68.3469458779,-14.21461104
Mountain/Valley,LOW,Mountain/Valley__LOW,1835,1.64279888956,42.6381547703,-2.1292168789
Mountain/Valley,LOW,Mountain/Valley__LOW,1836,1.44937304205,51.4940638618,-2.72433428658
Mountain/Valley,LOW,Mountain/Valley__LOW,1837,3.09115072887,50.9707572604,-16.8312080592
Mountain/Valley,LOW,Mountain/Valley__LOW,1838,1.14216953989,46.3865198501,-5.11224605925
Mountain/Valley,LOW,Mountain/Valley__LOW,1839,1.55447633842,47.2769509579,-3.13037312422
Mountain/Valley,LOW,Mountain/Valley__LOW,1840,1.20441284888,48.5786489031,-4.34312048342
Mountain/Valley,LOW,Mountain/Valley__LOW,1841,6.12996846836,128.091809352,-16.0666399704
Mountain/Valley,LOW,Mountain/Valley__LOW,1842,1.52426421808,47.1289242768,-4.53197803828
Mountain/Valley,LOW,Mountain/Valley__LOW,1843,2.20352898144,71.8967141245,-13.0206284852
Mountain/Valley,LOW,Mountain/Valley__LOW,1844,1.19256433003,42.5976323066,-0.278046589824
Mountain/Valley,LOW,Mountain/Valley__LOW,1845,1.42590976617,49.6578401264,-4.6491715754
Mountain/Valley,LOW,Mountain/Valley__LOW,1846,2.10733215804,46.9523708812,-14.1999954876
Mountain/Valley,LOW,Mountain/Valley__LOW,1847,2.33450726098,52.7560011729,-10.2402763412
Mountain/Valley,LOW,Mountain/Valley__LOW,1848,1.77626087523,49.0722082921,-6.09340992204
Mountain/Valley,LOW,Mountain/Valley__LOW,1849,2.26097304797,82.0399047,-11.4749675272
Mountain/Valley,LOW,Mountain/Valley__LOW,1850,1.25880260531,43.9997319721,-3.05066578678
Mountain/Valley,LOW,Mountain/Valley__LOW,1851,0.832439189124,45.5717830222,-3.71588582456
Mountain/Valley,LOW,Mountain/Valley__LOW,1852,1.44909900726,47.7422828936,-3.25318048185
Mountain/Valley,LOW,Mountain/Valley__LOW,1853,3.45754709834,85.3828459513,-9.66834622926
Mountain/Valley,LOW,Mountain/Valley__LOW,1854,3.97867686304,95.7361435616,-16.146637885
Mountain/Valley,LOW,Mountain/Valley__LOW,1855,1.72585787106,44.9141194953,-4.60540896318
Mountain/Valley,LOW,Mountain/Valley__LOW,1856,3.12613306942,152.092322169,-12.861628121
Mountain/Valley,LOW,Mountain/Valley__LOW,1857,2.38429649113,46.8864917344,-4.36536249426
Mountain/Valley,LOW,Mountain/Valley__LOW,1858,1.26566732751,50.116213914,-4.14260705918
Mountain/Valley,LOW,Mountain/Valley__LOW,1859,2.32381555419,74.4701367738,-15.3233599877
Mountain/Valley,LOW,Mountain/Valley__LOW,1860,3.72984221007,89.4528720456,-15.2235405459
Mountain/Valley,LOW,Mountain/Valley__LOW,1861,1.90901118386,36.9016092936,-14.6629801982
Mountain/Valley,LOW,Mountain/Valley__LOW,1862,1.93871339447,26.5935570048,-13.5267483215
Mountain/Valley,LOW,Mountain/Valley__LOW,1863,1.62053957106,47.3930661373,-4.31731212423
Mountain/Valley,LOW,Mountain/Valley__LOW,1864,1.23712445244,48.8574500516,-3.99322178284
Mountain/Valley,LOW,Mountain/Valley__LOW,1865,1.5993369228,42.9160880162,-4.42456533104
Mountain/Valley,LOW,Mountain/Valley__LOW,1866,1.48482281168,58.6770461645,-8.11539843286
Mountain/Valley,LOW,Mountain/Valley__LOW,1867,2.49518835387,39.0781060393,-10.2545771145
Mountain/Valley,LOW,Mountain/Valley__LOW,1868,1.34478943852,43.1526387036,-2.15514866218
Mountain/Valley,LOW,Mountain/Valley__LOW,1869,1.47141826615,47.087734057,-4.61084144634
Mountain/Valley,LOW,Mountain/Valley__LOW,1870,1.91515316329,46.2086813748,-5.12999066544
Mountain/Valley,LOW,Mountain/Valley__LOW,1871,2.08553165734,44.5479689643,-14.1729766412
Mountain/Valley,LOW,Mountain/Valley__LOW,1872,1.20525143558,53.6838463874,-5.91452259397
Mountain/Valley,LOW,Mountain/Valley__LOW,1873,1.38418125276,53.7324455421,-5.3597196202
Mountain/Valley,LOW,Mountain/Valley__LOW,1874,1.59343812494,51.4512572677,-5.40684716223
Mountain/Valley,LOW,Mountain/Valley__LOW,1875,2.62116393955,67.8282438118,-12.3496426297
Mountain/Valley,LOW,Mountain/Valley__LOW,1876,1.27561857174,48.6592113201,-4.77019263814
Mountain/Valley,LOW,Mountain/Valley__LOW,1877,1.58132824346,38.4795557808,-0.216094373609
Mountain/Valley,LOW,Mountain/Valley__LOW,1878,0.956071961224,51.319244018,-5.11928068406
Mountain/Valley,LOW,Mountain/Valley__LOW,1879,1.38208529702,49.4302276786,-3.41075434244
Mountain/Valley,LOW,Mountain/Valley__LOW,1880,1.260878956,50.3076828557,-2.16306435976
Mountain/Valley,LOW,Mountain/Valley__LOW,1881,2.58005830387,61.7525213229,-11.0414447096
Mountain/Valley,LOW,Mountain/Valley__LOW,1882,2.5611962027,98.0234715726,-14.2792260674
Mountain/Valley,LOW,Mountain/Valley__LOW,1883,1.27684462805,49.8059290621,-1.15344098931
Mountain/Valley,LOW,Mountain/Valley__LOW,1884,2.27282443878,42.4565973266,-12.2178037817
Mountain/Valley,LOW,Mountain/Valley__LOW,1885,1.15659284522,43.9294948003,-5.48503770371
